Name,organ,gene,median_FC,class,target,group
NC7,28-Small intestine(epithelium),NC,1.137362637,TRUE,Qtrt2,Qtrt2NC
NC6,17-Ear lobe,NC,1.137987432,TRUE,Qtrt2,Qtrt2NC
NC8,05-Cerebral cortex,NC,1.13852861,TRUE,Qtrt2,Qtrt2NC
NC8,32-Spleen CD4 effector/memory,NC,1.138746619,TRUE,Qtrt2,Qtrt2NC
NC4,20-Skin,NC,1.138753867,TRUE,Qtrt2,Qtrt2NC
NC5,27-Small intestine(basal layer),NC,1.139033609,TRUE,Qtrt2,Qtrt2NC
NC1,04-Hippocampal formation,NC,1.139060025,TRUE,Qtrt2,Qtrt2NC
NC8,32-Spleen CD4 effector/memory,NC,1.139158907,TRUE,Qtrt2,Qtrt2NC
NC3,34-Spleen NK,NC,1.139480396,TRUE,Qtrt2,Qtrt2NC
NC2,17-Ear lobe,NC,1.139676938,TRUE,Qtrt2,Qtrt2NC
NC2,01-Eyeball,NC,1.139681147,TRUE,Qtrt2,Qtrt2NC
NC8,33-LN NK,NC,1.139809926,TRUE,Qtrt2,Qtrt2NC
NC4,09-Optic nerve,NC,1.13986586,TRUE,Qtrt2,Qtrt2NC
NC2,11-Muscle,NC,1.139948419,TRUE,Qtrt2,Qtrt2NC
NC4,32-Spleen CD4 effector/memory,NC,1.140229601,TRUE,Qtrt2,Qtrt2NC
NC8,34-Spleen NK,NC,1.140301845,TRUE,Qtrt2,Qtrt2NC
Qtrt2,05-Cerebral cortex,Qtrt2,1.142252584,TRUE,Qtrt2,Qtrt2Qtrt2
Qtrt2,22-Liver,Qtrt2,1.142525865,TRUE,Qtrt2,Qtrt2Qtrt2
Qtrt2,40-Spleen CD8 naive,Qtrt2,1.142576016,TRUE,Qtrt2,Qtrt2Qtrt2
NC7,04-Hippocampal formation,NC,1.142714134,TRUE,Qtrt2,Qtrt2NC
NC2,10-Heart,NC,1.142963238,TRUE,Qtrt2,Qtrt2NC
NC3,33-LN NK,NC,1.143829997,TRUE,Qtrt2,Qtrt2NC
NC4,35-LN,NC,1.144192736,TRUE,Qtrt2,Qtrt2NC
NC4,18-Lung,NC,1.144517468,TRUE,Qtrt2,Qtrt2NC
NC7,39-Whole blood,NC,1.145199513,TRUE,Qtrt2,Qtrt2NC
NC4,13-Brown fat(bFat),NC,1.146062407,TRUE,Qtrt2,Qtrt2NC
NC6,41-Spleen CD4 naive,NC,1.146355685,TRUE,Qtrt2,Qtrt2NC
NC7,25-Tail skin dermis,NC,1.147215866,TRUE,Qtrt2,Qtrt2NC
NC8,33-LN NK,NC,1.147701207,TRUE,Qtrt2,Qtrt2NC
NC7,25-Tail skin dermis,NC,1.147969718,TRUE,Qtrt2,Qtrt2NC
NC6,39-Whole blood,NC,1.148034398,TRUE,Qtrt2,Qtrt2NC
NC7,09-Optic nerve,NC,1.148502301,TRUE,Qtrt2,Qtrt2NC
NC4,36-Spleen,NC,1.148527055,TRUE,Qtrt2,Qtrt2NC
NC1,04-Hippocampal formation,NC,1.148698359,TRUE,Qtrt2,Qtrt2NC
NC6,13-Brown fat(bFat),NC,1.148977479,TRUE,Qtrt2,Qtrt2NC
NC4,35-LN,NC,1.149020066,TRUE,Qtrt2,Qtrt2NC
NC2,20-Skin,NC,1.1495856,TRUE,Qtrt2,Qtrt2NC
NC6,35-LN,NC,1.149763132,TRUE,Qtrt2,Qtrt2NC
NC6,26-Large intestine(basal layer),NC,1.149787311,TRUE,Qtrt2,Qtrt2NC
NC6,13-Brown fat(bFat),NC,1.149934297,TRUE,Qtrt2,Qtrt2NC
NC5,39-Whole blood,NC,1.150290388,TRUE,Qtrt2,Qtrt2NC
NC5,05-Cerebral cortex,NC,1.150441715,TRUE,Qtrt2,Qtrt2NC
NC7,03-Cerebellum(flocculus),NC,1.15059751,TRUE,Qtrt2,Qtrt2NC
NC6,09-Optic nerve,NC,1.150870406,TRUE,Qtrt2,Qtrt2NC
NC6,35-LN,NC,1.151166098,TRUE,Qtrt2,Qtrt2NC
NC1,07-Brain stem,NC,1.151235922,TRUE,Qtrt2,Qtrt2NC
Qtrt2,04-Hippocampal formation,Qtrt2,1.151688312,TRUE,Qtrt2,Qtrt2Qtrt2
NC6,36-Spleen,NC,1.15190446,TRUE,Qtrt2,Qtrt2NC
NC4,10-Heart,NC,1.15192711,TRUE,Qtrt2,Qtrt2NC
NC3,24-Tongue,NC,1.153867267,TRUE,Qtrt2,Qtrt2NC
NC2,21-Kidney,NC,1.154336908,TRUE,Qtrt2,Qtrt2NC
NC1,38-Spleen CD8 effector/memory,NC,1.154632827,TRUE,Qtrt2,Qtrt2NC
NC5,34-Spleen NK,NC,1.155102178,TRUE,Qtrt2,Qtrt2NC
NC5,26-Large intestine(basal layer),NC,1.155127188,TRUE,Qtrt2,Qtrt2NC
NC4,32-Spleen CD4 effector/memory,NC,1.156983931,TRUE,Qtrt2,Qtrt2NC
NC1,22-Liver,NC,1.157276184,TRUE,Qtrt2,Qtrt2NC
NC4,12-Thyroid,NC,1.157582531,TRUE,Qtrt2,Qtrt2NC
NC2,01-Eyeball,NC,1.157730855,TRUE,Qtrt2,Qtrt2NC
NC6,26-Large intestine(basal layer),NC,1.157984008,TRUE,Qtrt2,Qtrt2NC
NC6,32-Spleen CD4 effector/memory,NC,1.158710928,TRUE,Qtrt2,Qtrt2NC
NC5,39-Whole blood,NC,1.16060211,TRUE,Qtrt2,Qtrt2NC
NC3,05-Cerebral cortex,NC,1.160651921,TRUE,Qtrt2,Qtrt2NC
NC6,24-Tongue,NC,1.160802119,TRUE,Qtrt2,Qtrt2NC
NC5,17-Ear lobe,NC,1.16081352,TRUE,Qtrt2,Qtrt2NC
NC5,10-Heart,NC,1.162157445,TRUE,Qtrt2,Qtrt2NC
NC7,24-Tongue,NC,1.163474442,TRUE,Qtrt2,Qtrt2NC
NC3,27-Small intestine(basal layer),NC,1.163487559,TRUE,Qtrt2,Qtrt2NC
Qtrt2,32-Spleen CD4 effector/memory,Qtrt2,1.163598838,TRUE,Qtrt2,Qtrt2Qtrt2
NC7,02-Cerebellum(central part),NC,1.16364568,TRUE,Qtrt2,Qtrt2NC
NC1,08-Olfactory bulb,NC,1.164243135,TRUE,Qtrt2,Qtrt2NC
NC3,36-Spleen,NC,1.164488855,TRUE,Qtrt2,Qtrt2NC
NC4,17-Ear lobe,NC,1.164575646,TRUE,Qtrt2,Qtrt2NC
NC8,21-Kidney,NC,1.165338267,TRUE,Qtrt2,Qtrt2NC
NC8,37-Spleen CD8 central memory,NC,1.165678771,TRUE,Qtrt2,Qtrt2NC
NC3,33-LN NK,NC,1.165714286,TRUE,Qtrt2,Qtrt2NC
NC6,19-Perigonadal fat(pFat),NC,1.165867853,TRUE,Qtrt2,Qtrt2NC
NC6,28-Small intestine(epithelium),NC,1.166508088,TRUE,Qtrt2,Qtrt2NC
NC7,02-Cerebellum(central part),NC,1.167247166,TRUE,Qtrt2,Qtrt2NC
NC7,21-Kidney,NC,1.167631386,TRUE,Qtrt2,Qtrt2NC
NC5,01-Eyeball,NC,1.169842313,TRUE,Qtrt2,Qtrt2NC
NC6,10-Heart,NC,1.170660733,TRUE,Qtrt2,Qtrt2NC
NC1,11-Muscle,NC,1.170938094,TRUE,Qtrt2,Qtrt2NC
NC1,05-Cerebral cortex,NC,1.171335597,TRUE,Qtrt2,Qtrt2NC
NC3,19-Perigonadal fat(pFat),NC,1.171827725,TRUE,Qtrt2,Qtrt2NC
NC4,21-Kidney,NC,1.172215702,TRUE,Qtrt2,Qtrt2NC
NC7,03-Cerebellum(flocculus),NC,1.172409351,TRUE,Qtrt2,Qtrt2NC
NC2,40-Spleen CD8 naive,NC,1.172797611,TRUE,Qtrt2,Qtrt2NC
NC2,34-Spleen NK,NC,1.174336612,TRUE,Qtrt2,Qtrt2NC
NC2,07-Brain stem,NC,1.174583296,TRUE,Qtrt2,Qtrt2NC
NC3,14-Mesenteric fat(mFat),NC,1.175143742,TRUE,Qtrt2,Qtrt2NC
NC7,35-LN,NC,1.17598119,TRUE,Qtrt2,Qtrt2NC
NC6,40-Spleen CD8 naive,NC,1.176043432,TRUE,Qtrt2,Qtrt2NC
NC7,09-Optic nerve,NC,1.176587417,TRUE,Qtrt2,Qtrt2NC
NC7,38-Spleen CD8 effector/memory,NC,1.177318271,TRUE,Qtrt2,Qtrt2NC
NC2,24-Tongue,NC,1.177962635,TRUE,Qtrt2,Qtrt2NC
NC2,25-Tail skin dermis,NC,1.179625162,TRUE,Qtrt2,Qtrt2NC
NC5,01-Eyeball,NC,1.180181668,TRUE,Qtrt2,Qtrt2NC
NC1,06-Hypothalamus,NC,1.180667528,TRUE,Qtrt2,Qtrt2NC
Qtrt2,21-Kidney,Qtrt2,1.181437464,TRUE,Qtrt2,Qtrt2Qtrt2
NC8,05-Cerebral cortex,NC,1.181662088,TRUE,Qtrt2,Qtrt2NC
NC5,34-Spleen NK,NC,1.182105149,TRUE,Qtrt2,Qtrt2NC
NC8,21-Kidney,NC,1.182692308,TRUE,Qtrt2,Qtrt2NC
Qtrt2,38-Spleen CD8 effector/memory,Qtrt2,1.183297795,TRUE,Qtrt2,Qtrt2Qtrt2
NC7,17-Ear lobe,NC,1.183580807,TRUE,Qtrt2,Qtrt2NC
NC7,39-Whole blood,NC,1.184412921,TRUE,Qtrt2,Qtrt2NC
NC1,34-Spleen NK,NC,1.184640047,TRUE,Qtrt2,Qtrt2NC
NC4,22-Liver,NC,1.184691215,TRUE,Qtrt2,Qtrt2NC
NC5,17-Ear lobe,NC,1.184707673,TRUE,Qtrt2,Qtrt2NC
NC6,13-Brown fat(bFat),NC,1.184823699,TRUE,Qtrt2,Qtrt2NC
NC6,01-Eyeball,NC,1.185017026,TRUE,Qtrt2,Qtrt2NC
NC2,35-LN,NC,1.18540255,TRUE,Qtrt2,Qtrt2NC
Qtrt2,34-Spleen NK,Qtrt2,1.185556104,TRUE,Qtrt2,Qtrt2Qtrt2
NC7,23-Crude tail,NC,1.186123563,TRUE,Qtrt2,Qtrt2NC
NC3,30-LN Treg,NC,1.186837816,TRUE,Qtrt2,Qtrt2NC
NC2,36-Spleen,NC,1.187232959,TRUE,Qtrt2,Qtrt2NC
NC4,24-Tongue,NC,1.187266389,TRUE,Qtrt2,Qtrt2NC
NC6,24-Tongue,NC,1.187800408,TRUE,Qtrt2,Qtrt2NC
NC3,14-Mesenteric fat(mFat),NC,1.188501207,TRUE,Qtrt2,Qtrt2NC
NC7,03-Cerebellum(flocculus),NC,1.188852076,TRUE,Qtrt2,Qtrt2NC
NC5,13-Brown fat(bFat),NC,1.189359996,TRUE,Qtrt2,Qtrt2NC
NC6,22-Liver,NC,1.19049144,TRUE,Qtrt2,Qtrt2NC
NC4,28-Small intestine(epithelium),NC,1.190569386,TRUE,Qtrt2,Qtrt2NC
NC2,41-Spleen CD4 naive,NC,1.191212618,TRUE,Qtrt2,Qtrt2NC
NC7,41-Spleen CD4 naive,NC,1.192648592,TRUE,Qtrt2,Qtrt2NC
NC8,38-Spleen CD8 effector/memory,NC,1.193220726,TRUE,Qtrt2,Qtrt2NC
NC4,22-Liver,NC,1.193483853,TRUE,Qtrt2,Qtrt2NC
NC3,20-Skin,NC,1.194185925,TRUE,Qtrt2,Qtrt2NC
NC8,34-Spleen NK,NC,1.195527464,TRUE,Qtrt2,Qtrt2NC
NC2,10-Heart,NC,1.196562066,TRUE,Qtrt2,Qtrt2NC
NC2,04-Hippocampal formation,NC,1.197502375,TRUE,Qtrt2,Qtrt2NC
NC3,01-Eyeball,NC,1.19805676,TRUE,Qtrt2,Qtrt2NC
NC4,18-Lung,NC,1.198605686,TRUE,Qtrt2,Qtrt2NC
NC7,32-Spleen CD4 effector/memory,NC,1.199417915,TRUE,Qtrt2,Qtrt2NC
NC2,03-Cerebellum(flocculus),NC,1.19973822,TRUE,Qtrt2,Qtrt2NC
NC5,02-Cerebellum(central part),NC,1.202803384,TRUE,Qtrt2,Qtrt2NC
NC7,37-Spleen CD8 central memory,NC,1.202953297,TRUE,Qtrt2,Qtrt2NC
NC1,08-Olfactory bulb,NC,1.203654092,TRUE,Qtrt2,Qtrt2NC
NC6,17-Ear lobe,NC,1.203794075,TRUE,Qtrt2,Qtrt2NC
NC4,13-Brown fat(bFat),NC,1.20398524,TRUE,Qtrt2,Qtrt2NC
NC8,40-Spleen CD8 naive,NC,1.204720642,TRUE,Qtrt2,Qtrt2NC
NC1,04-Hippocampal formation,NC,1.205598908,TRUE,Qtrt2,Qtrt2NC
NC1,04-Hippocampal formation,NC,1.205741627,TRUE,Qtrt2,Qtrt2NC
NC8,27-Small intestine(basal layer),NC,1.207811632,TRUE,Qtrt2,Qtrt2NC
NC2,38-Spleen CD8 effector/memory,NC,1.208963968,TRUE,Qtrt2,Qtrt2NC
NC6,25-Tail skin dermis,NC,1.209155268,TRUE,Qtrt2,Qtrt2NC
NC5,20-Skin,NC,1.209532241,TRUE,Qtrt2,Qtrt2NC
NC2,12-Thyroid,NC,1.21116316,TRUE,Qtrt2,Qtrt2NC
NC2,32-Spleen CD4 effector/memory,NC,1.211619384,TRUE,Qtrt2,Qtrt2NC
NC2,13-Brown fat(bFat),NC,1.212319631,TRUE,Qtrt2,Qtrt2NC
NC5,23-Crude tail,NC,1.215348502,TRUE,Qtrt2,Qtrt2NC
NC3,19-Perigonadal fat(pFat),NC,1.216026971,TRUE,Qtrt2,Qtrt2NC
NC6,26-Large intestine(basal layer),NC,1.216225825,TRUE,Qtrt2,Qtrt2NC
NC2,37-Spleen CD8 central memory,NC,1.21650604,TRUE,Qtrt2,Qtrt2NC
NC6,29-Large intestine(epithelium),NC,1.217287772,TRUE,Qtrt2,Qtrt2NC
NC6,15-Salivary gland,NC,1.21729567,TRUE,Qtrt2,Qtrt2NC
NC1,31-Spleen Treg,NC,1.218104643,TRUE,Qtrt2,Qtrt2NC
NC7,02-Cerebellum(central part),NC,1.218169305,TRUE,Qtrt2,Qtrt2NC
NC2,01-Eyeball,NC,1.218557968,TRUE,Qtrt2,Qtrt2NC
NC6,01-Eyeball,NC,1.218589321,TRUE,Qtrt2,Qtrt2NC
NC8,31-Spleen Treg,NC,1.220930233,TRUE,Qtrt2,Qtrt2NC
Qtrt2,40-Spleen CD8 naive,Qtrt2,1.222059565,TRUE,Qtrt2,Qtrt2Qtrt2
Qtrt2,04-Hippocampal formation,Qtrt2,1.223376623,TRUE,Qtrt2,Qtrt2Qtrt2
Qtrt2,36-Spleen,Qtrt2,1.223712634,TRUE,Qtrt2,Qtrt2Qtrt2
NC3,15-Salivary gland,NC,1.224834284,TRUE,Qtrt2,Qtrt2NC
NC3,27-Small intestine(basal layer),NC,1.224995215,TRUE,Qtrt2,Qtrt2NC
Qtrt2,05-Cerebral cortex,Qtrt2,1.226698317,TRUE,Qtrt2,Qtrt2Qtrt2
NC5,01-Eyeball,NC,1.226700252,TRUE,Qtrt2,Qtrt2NC
NC7,33-LN NK,NC,1.22980667,TRUE,Qtrt2,Qtrt2NC
NC3,12-Thyroid,NC,1.230539487,TRUE,Qtrt2,Qtrt2NC
NC1,08-Olfactory bulb,NC,1.230920238,TRUE,Qtrt2,Qtrt2NC
NC7,36-Spleen,NC,1.232059063,TRUE,Qtrt2,Qtrt2NC
NC1,36-Spleen,NC,1.232681121,TRUE,Qtrt2,Qtrt2NC
NC2,03-Cerebellum(flocculus),NC,1.233066377,TRUE,Qtrt2,Qtrt2NC
NC4,07-Brain stem,NC,1.233218823,TRUE,Qtrt2,Qtrt2NC
NC2,31-Spleen Treg,NC,1.233420477,TRUE,Qtrt2,Qtrt2NC
NC6,01-Eyeball,NC,1.233430515,TRUE,Qtrt2,Qtrt2NC
NC8,30-LN Treg,NC,1.233660629,TRUE,Qtrt2,Qtrt2NC
NC4,10-Heart,NC,1.235230313,TRUE,Qtrt2,Qtrt2NC
NC6,41-Spleen CD4 naive,NC,1.235872108,TRUE,Qtrt2,Qtrt2NC
NC2,17-Ear lobe,NC,1.237133393,TRUE,Qtrt2,Qtrt2NC
NC6,32-Spleen CD4 effector/memory,NC,1.237588972,TRUE,Qtrt2,Qtrt2NC
NC8,33-LN NK,NC,1.24164125,TRUE,Qtrt2,Qtrt2NC
NC7,34-Spleen NK,NC,1.241860465,TRUE,Qtrt2,Qtrt2NC
NC8,30-LN Treg,NC,1.242847333,TRUE,Qtrt2,Qtrt2NC
NC3,28-Small intestine(epithelium),NC,1.243972259,TRUE,Qtrt2,Qtrt2NC
NC5,13-Brown fat(bFat),NC,1.24479961,TRUE,Qtrt2,Qtrt2NC
NC2,33-LN NK,NC,1.245011538,TRUE,Qtrt2,Qtrt2NC
NC5,25-Tail epidermis,NC,1.245879271,TRUE,Qtrt2,Qtrt2NC
NC6,26-Large intestine(basal layer),NC,1.247217189,TRUE,Qtrt2,Qtrt2NC
NC2,38-Spleen CD8 effector/memory,NC,1.249769187,TRUE,Qtrt2,Qtrt2NC
NC2,29-Large intestine(epithelium),NC,1.250512085,TRUE,Qtrt2,Qtrt2NC
NC7,29-Large intestine(epithelium),NC,1.251239776,TRUE,Qtrt2,Qtrt2NC
Qtrt2,37-Spleen CD8 central memory,Qtrt2,1.251758172,TRUE,Qtrt2,Qtrt2Qtrt2
NC7,21-Kidney,NC,1.251955202,TRUE,Qtrt2,Qtrt2NC
NC2,09-Optic nerve,NC,1.253761457,TRUE,Qtrt2,Qtrt2NC
NC3,41-Spleen CD4 naive,NC,1.254287404,TRUE,Qtrt2,Qtrt2NC
NC6,23-Crude tail,NC,1.254589099,TRUE,Qtrt2,Qtrt2NC
NC6,31-Spleen Treg,NC,1.254642454,TRUE,Qtrt2,Qtrt2NC
NC5,15-Salivary gland,NC,1.255149464,TRUE,Qtrt2,Qtrt2NC
NC3,26-Large intestine(basal layer),NC,1.255364488,TRUE,Qtrt2,Qtrt2NC
NC2,11-Muscle,NC,1.257008968,TRUE,Qtrt2,Qtrt2NC
NC8,29-Large intestine(epithelium),NC,1.25717903,TRUE,Qtrt2,Qtrt2NC
NC3,19-Perigonadal fat(pFat),NC,1.261492221,TRUE,Qtrt2,Qtrt2NC
NC1,07-Brain stem,NC,1.262872551,TRUE,Qtrt2,Qtrt2NC
NC4,26-Large intestine(basal layer),NC,1.263321033,TRUE,Qtrt2,Qtrt2NC
NC7,34-Spleen NK,NC,1.264559846,TRUE,Qtrt2,Qtrt2NC
NC3,29-Large intestine(epithelium),NC,1.265074627,TRUE,Qtrt2,Qtrt2NC
NC3,19-Perigonadal fat(pFat),NC,1.266244883,TRUE,Qtrt2,Qtrt2NC
Qtrt2,07-Brain stem,Qtrt2,1.266284996,TRUE,Qtrt2,Qtrt2Qtrt2
NC3,25-Tail skin dermis,NC,1.267199935,TRUE,Qtrt2,Qtrt2NC
NC2,01-Eyeball,NC,1.267410897,TRUE,Qtrt2,Qtrt2NC
NC3,10-Heart,NC,1.267497393,TRUE,Qtrt2,Qtrt2NC
NC6,38-Spleen CD8 effector/memory,NC,1.269043196,TRUE,Qtrt2,Qtrt2NC
NC3,10-Heart,NC,1.269608738,TRUE,Qtrt2,Qtrt2NC
NC2,25-Tail skin dermis,NC,1.271073707,TRUE,Qtrt2,Qtrt2NC
NC3,30-LN Treg,NC,1.272968857,TRUE,Qtrt2,Qtrt2NC
NC6,35-LN,NC,1.273365877,TRUE,Qtrt2,Qtrt2NC
NC6,32-Spleen CD4 effector/memory,NC,1.275444571,TRUE,Qtrt2,Qtrt2NC
NC3,15-Salivary gland,NC,1.276005929,TRUE,Qtrt2,Qtrt2NC
NC6,34-Spleen NK,NC,1.276323524,TRUE,Qtrt2,Qtrt2NC
NC7,06-Hypothalamus,NC,1.276641607,TRUE,Qtrt2,Qtrt2NC
NC4,11-Muscle,NC,1.27704797,TRUE,Qtrt2,Qtrt2NC
NC2,02-Cerebellum(central part),NC,1.286819601,TRUE,Qtrt2,Qtrt2NC
NC2,23-Crude tail,NC,1.287365524,TRUE,Qtrt2,Qtrt2NC
NC6,28-Small intestine(epithelium),NC,1.287923569,TRUE,Qtrt2,Qtrt2NC
NC8,38-Spleen CD8 effector/memory,NC,1.288715068,TRUE,Qtrt2,Qtrt2NC
NC5,24-Tongue,NC,1.290232518,TRUE,Qtrt2,Qtrt2NC
NC7,34-Spleen NK,NC,1.290355266,TRUE,Qtrt2,Qtrt2NC
NC7,01-Eyeball,NC,1.29058141,TRUE,Qtrt2,Qtrt2NC
NC4,27-Small intestine(basal layer),NC,1.294245446,TRUE,Qtrt2,Qtrt2NC
NC2,09-Optic nerve,NC,1.296478516,TRUE,Qtrt2,Qtrt2NC
NC7,38-Spleen CD8 effector/memory,NC,1.297764683,TRUE,Qtrt2,Qtrt2NC
NC3,30-LN Treg,NC,1.301195493,TRUE,Qtrt2,Qtrt2NC
NC1,32-Spleen CD4 effector/memory,NC,1.303011678,TRUE,Qtrt2,Qtrt2NC
Qtrt2,36-Spleen,Qtrt2,1.30387971,TRUE,Qtrt2,Qtrt2Qtrt2
NC7,35-LN,NC,1.304033943,TRUE,Qtrt2,Qtrt2NC
NC2,41-Spleen CD4 naive,NC,1.30419438,TRUE,Qtrt2,Qtrt2NC
NC7,34-Spleen NK,NC,1.304729214,TRUE,Qtrt2,Qtrt2NC
NC6,28-Small intestine(epithelium),NC,1.305256242,TRUE,Qtrt2,Qtrt2NC
Qtrt2,09-Optic nerve,Qtrt2,1.305476275,TRUE,Qtrt2,Qtrt2Qtrt2
NC3,41-Spleen CD4 naive,NC,1.305839856,TRUE,Qtrt2,Qtrt2NC
NC2,25-Tail epidermis,NC,1.310235228,TRUE,Qtrt2,Qtrt2NC
NC8,31-Spleen Treg,NC,1.310706055,TRUE,Qtrt2,Qtrt2NC
NC6,33-LN NK,NC,1.310864393,TRUE,Qtrt2,Qtrt2NC
NC6,20-Skin,NC,1.311842738,TRUE,Qtrt2,Qtrt2NC
NC1,02-Cerebellum(central part),NC,1.314157303,TRUE,Qtrt2,Qtrt2NC
NC3,30-LN Treg,NC,1.316712255,TRUE,Qtrt2,Qtrt2NC
NC5,25-Tail skin dermis,NC,1.317215698,TRUE,Qtrt2,Qtrt2NC
NC5,20-Skin,NC,1.319064712,TRUE,Qtrt2,Qtrt2NC
NC3,31-Spleen Treg,NC,1.319368981,TRUE,Qtrt2,Qtrt2NC
NC6,38-Spleen CD8 effector/memory,NC,1.319727891,TRUE,Qtrt2,Qtrt2NC
Qtrt2,41-Spleen CD4 naive,Qtrt2,1.320281422,TRUE,Qtrt2,Qtrt2Qtrt2
NC1,08-Olfactory bulb,NC,1.321809638,TRUE,Qtrt2,Qtrt2NC
NC3,32-Spleen CD4 effector/memory,NC,1.325321734,TRUE,Qtrt2,Qtrt2NC
Qtrt2,06-Hypothalamus,Qtrt2,1.325767035,TRUE,Qtrt2,Qtrt2Qtrt2
NC7,29-Large intestine(epithelium),NC,1.330038166,TRUE,Qtrt2,Qtrt2NC
NC3,14-Mesenteric fat(mFat),NC,1.330261137,TRUE,Qtrt2,Qtrt2NC
NC8,40-Spleen CD8 naive,NC,1.331376108,TRUE,Qtrt2,Qtrt2NC
NC4,34-Spleen NK,NC,1.331861765,TRUE,Qtrt2,Qtrt2NC
NC5,10-Heart,NC,1.332148009,TRUE,Qtrt2,Qtrt2NC
NC6,18-Lung,NC,1.33244529,TRUE,Qtrt2,Qtrt2NC
NC2,41-Spleen CD4 naive,NC,1.332548136,TRUE,Qtrt2,Qtrt2NC
NC7,40-Spleen CD8 naive,NC,1.333184233,TRUE,Qtrt2,Qtrt2NC
Qtrt2,04-Hippocampal formation,Qtrt2,1.335744555,TRUE,Qtrt2,Qtrt2Qtrt2
NC4,38-Spleen CD8 effector/memory,NC,1.337057728,TRUE,Qtrt2,Qtrt2NC
NC5,23-Crude tail,NC,1.351470257,TRUE,Qtrt2,Qtrt2NC
NC2,03-Cerebellum(flocculus),NC,1.352755613,TRUE,Qtrt2,Qtrt2NC
NC7,33-LN NK,NC,1.353732216,TRUE,Qtrt2,Qtrt2NC
NC8,40-Spleen CD8 naive,NC,1.361109513,TRUE,Qtrt2,Qtrt2NC
NC8,30-LN Treg,NC,1.361870789,TRUE,Qtrt2,Qtrt2NC
NC5,11-Muscle,NC,1.362589516,TRUE,Qtrt2,Qtrt2NC
NC7,01-Eyeball,NC,1.363203516,TRUE,Qtrt2,Qtrt2NC
NC4,33-LN NK,NC,1.363574814,TRUE,Qtrt2,Qtrt2NC
NC2,34-Spleen NK,NC,1.368124196,TRUE,Qtrt2,Qtrt2NC
NC2,31-Spleen Treg,NC,1.3701486,TRUE,Qtrt2,Qtrt2NC
NC6,30-LN Treg,NC,1.370504282,TRUE,Qtrt2,Qtrt2NC
NC5,01-Eyeball,NC,1.371733369,TRUE,Qtrt2,Qtrt2NC
NC6,34-Spleen NK,NC,1.372535455,TRUE,Qtrt2,Qtrt2NC
NC6,29-Large intestine(epithelium),NC,1.376482021,TRUE,Qtrt2,Qtrt2NC
NC5,33-LN NK,NC,1.381839015,TRUE,Qtrt2,Qtrt2NC
NC2,03-Cerebellum(flocculus),NC,1.384938704,TRUE,Qtrt2,Qtrt2NC
NC6,33-LN NK,NC,1.387674181,TRUE,Qtrt2,Qtrt2NC
Qtrt2,32-Spleen CD4 effector/memory,Qtrt2,1.387944825,TRUE,Qtrt2,Qtrt2Qtrt2
NC2,03-Cerebellum(flocculus),NC,1.396152719,TRUE,Qtrt2,Qtrt2NC
NC5,23-Crude tail,NC,1.398348875,TRUE,Qtrt2,Qtrt2NC
Qtrt2,05-Cerebral cortex,Qtrt2,1.400955491,TRUE,Qtrt2,Qtrt2Qtrt2
NC4,40-Spleen CD8 naive,NC,1.410093168,TRUE,Qtrt2,Qtrt2NC
NC5,20-Skin,NC,1.410668048,TRUE,Qtrt2,Qtrt2NC
NC3,24-Tongue,NC,1.414538091,TRUE,Qtrt2,Qtrt2NC
NC7,01-Eyeball,NC,1.415469827,TRUE,Qtrt2,Qtrt2NC
NC6,30-LN Treg,NC,1.423026551,TRUE,Qtrt2,Qtrt2NC
NC5,29-Large intestine(epithelium),NC,1.428210633,TRUE,Qtrt2,Qtrt2NC
NC3,20-Skin,NC,1.429708514,TRUE,Qtrt2,Qtrt2NC
NC6,12-Thyroid,NC,1.435580205,TRUE,Qtrt2,Qtrt2NC
Qtrt2,31-Spleen Treg,Qtrt2,1.441450523,TRUE,Qtrt2,Qtrt2Qtrt2
NC1,41-Spleen CD4 naive,NC,1.441902163,TRUE,Qtrt2,Qtrt2NC
NC1,08-Olfactory bulb,NC,1.452871134,TRUE,Qtrt2,Qtrt2NC
NC3,27-Small intestine(basal layer),NC,1.454055026,TRUE,Qtrt2,Qtrt2NC
NC2,33-LN NK,NC,1.454712042,TRUE,Qtrt2,Qtrt2NC
NC6,40-Spleen CD8 naive,NC,1.457686643,TRUE,Qtrt2,Qtrt2NC
NC6,37-Spleen CD8 central memory,NC,1.463731932,TRUE,Qtrt2,Qtrt2NC
NC2,02-Cerebellum(central part),NC,1.47934772,TRUE,Qtrt2,Qtrt2NC
NC7,01-Eyeball,NC,1.483164522,TRUE,Qtrt2,Qtrt2NC
NC2,03-Cerebellum(flocculus),NC,1.488938959,TRUE,Qtrt2,Qtrt2NC
NC8,36-Spleen,NC,1.493972081,TRUE,Qtrt2,Qtrt2NC
NC2,02-Cerebellum(central part),NC,1.496558715,TRUE,Qtrt2,Qtrt2NC
NC3,36-Spleen,NC,1.503585258,TRUE,Qtrt2,Qtrt2NC
NC3,36-Spleen,NC,1.504131001,TRUE,Qtrt2,Qtrt2NC
NC6,34-Spleen NK,NC,1.504845905,TRUE,Qtrt2,Qtrt2NC
NC7,41-Spleen CD4 naive,NC,1.538738971,TRUE,Qtrt2,Qtrt2NC
NC2,02-Cerebellum(central part),NC,1.541786153,TRUE,Qtrt2,Qtrt2NC
